ervaring,geslacht,gewichtsklasse,naam,trainingtype,500_split,2k tijd,2k datum
0.0,M,Z,z6,3x4000m/4'r,108.8,396.4,2020-12-12
0.0,M,Z,z9,3x4000m/4'r,111.0,404.3,2020-12-12
0.0,M,Z,z10,3x4000m/4'r,111.4,408.0,2020-12-12
0.0,M,Z,z11,3x4000m/4'r,113.3,401.6,2020-12-12
0.0,M,Z,z4,3x4000m/4'r,106.3,396.2,2020-12-12
0.0,M,Z,z8,3x4000m/4'r,111.0,402.2,2020-12-12
0.0,M,Z,z9,3x4000m/4'r,110.1,404.3,2020-12-12
0.0,M,Z,z3,6000m,108.5,400.0,2020-12-12
0.0,M,Z,z4,6000m,103.5,396.2,2020-12-12
0.0,M,Z,z5,6000m,103.1,381.0,2020-12-12
0.0,M,Z,z6,6000m,105.7,396.4,2020-12-12
0.0,M,Z,z8,6000m,109.2,402.2,2020-12-12
0.0,M,Z,z9,6000m,107.7,404.3,2020-12-12
0.0,M,Z,z10,6000m,111.0,408.0,2020-12-12
0.0,M,Z,z11,6000m,109.0,401.6,2020-12-12
0.0,M,Z,z4,4x8'/4'r,103.3,396.2,2020-12-12
0.0,M,Z,z6,4x8'/4'r,105.6,396.4,2020-12-12
0.0,M,Z,z8,4x8'/4'r,107.2,402.2,2020-12-12
0.0,M,Z,z9,4x8'/4'r,107.7,404.3,2020-12-12
0.0,M,Z,z10,4x8'/4'r,109.5,408.0,2020-12-12
0.0,M,Z,z11,4x8'/4'r,106.9,401.6,2020-12-12
0.0,M,Z,z6,8x5'/3'r,107.9,396.4,2020-12-12
0.0,M,Z,z8,8x5'/3'r,106.4,402.2,2020-12-12
0.0,M,Z,z9,8x5'/3'r,106.7,404.3,2020-12-12
0.0,M,Z,z10,8x5'/3'r,109.0,408.0,2020-12-12
0.0,M,Z,z11,8x5'/3'r,106.6,401.6,2020-12-12
0.0,M,Z,z4,4x8'/4'r,101.9,396.2,2020-12-12
0.0,M,Z,z6,4x8'/4'r,104.2,396.4,2020-12-12
0.0,M,Z,z8,4x8'/4'r,106.8,402.2,2020-12-12
0.0,M,Z,z9,4x8'/4'r,106.6,404.3,2020-12-12
0.0,M,Z,z10,4x8'/4'r,107.7,408.0,2020-12-12
0.0,M,Z,z11,4x8'/4'r,106.0,401.6,2020-12-12
0.0,M,Z,z4,3x10',102.8,396.2,2020-12-12
0.0,M,Z,z5,3x10',104.5,381.0,2020-12-12
0.0,M,Z,z6,3x10',105.6,396.4,2020-12-12
0.0,M,Z,z8,3x10',106.8,402.2,2020-12-12
0.0,M,Z,z9,3x10',108.9,404.3,2020-12-12
0.0,M,Z,z10,3x10',110.1,408.0,2020-12-12
0.0,M,Z,z11,3x10',109.1,401.6,2020-12-12
0.0,M,Z,z3,4x8'/4'r,105.4,400.0,2020-12-12
0.0,M,Z,z4,4x8'/4'r,101.1,396.2,2020-12-12
0.0,M,Z,z6,4x8'/4'r,104.0,396.4,2020-12-12
0.0,M,Z,z10,4x8'/4'r,108.9,408.0,2020-12-12
0.0,M,Z,z11,4x8'/4'r,105.7,401.6,2020-12-12
0.0,M,Z,z12,3x2000m,115.1,421.0,2021-12-11
0.0,M,Z,z12,3x2000m,117.3,421.0,2021-12-11
0.0,M,Z,z12,3x2000m,118.2,421.0,2021-12-11
0.0,M,Z,z14,3x2000m,111.0,407.2,2021-12-11
0.0,M,Z,z14,3x2000m,111.2,407.2,2021-12-11
0.0,M,Z,z14,3x2000m,113.0,407.2,2021-12-11
0.0,M,Z,z15,3x2000m,107.3,410.6,2021-12-11
0.0,M,Z,z15,3x2000m,110.2,410.6,2021-12-11
0.0,M,Z,z15,3x2000m,113.0,410.6,2021-12-11
0.0,M,Z,z17,3x2000m,116.0,399.6,2021-12-11
0.0,M,Z,z17,3x2000m,118.0,399.6,2021-12-11
0.0,M,Z,z17,3x2000m,113.2,399.6,2021-12-11
0.0,M,Z,z18,3x2000m,111.0,412.3,2021-12-11
0.0,M,Z,z18,3x2000m,112.2,412.3,2021-12-11
0.0,M,Z,z18,3x2000m,111.5,412.3,2021-12-11
0.0,M,Z,z12,3x2000m,109.5,421.0,2021-12-11
0.0,M,Z,z12,3x2000m,116.2,421.0,2021-12-11
0.0,M,Z,z12,3x2000m,116.2,421.0,2021-12-11
0.0,M,Z,z13,3x2000m,109.2,401.2,2021-12-11
0.0,M,Z,z13,3x2000m,110.5,401.2,2021-12-11
0.0,M,Z,z13,3x2000m,111.0,401.2,2021-12-11
0.0,M,Z,z14,3x2000m,106.3,407.2,2021-12-11
0.0,M,Z,z14,3x2000m,112.0,407.2,2021-12-11
0.0,M,Z,z14,3x2000m,113.0,407.2,2021-12-11
0.0,M,Z,z15,3x2000m,108.5,410.6,2021-12-11
0.0,M,Z,z15,3x2000m,112.0,410.6,2021-12-11
0.0,M,Z,z15,3x2000m,110.2,410.6,2021-12-11
0.0,M,Z,z17,3x2000m,107.0,399.6,2021-12-11
0.0,M,Z,z17,3x2000m,113.0,399.6,2021-12-11
0.0,M,Z,z17,3x2000m,111.0,399.6,2021-12-11
0.0,M,Z,z18,3x2000m,107.0,412.3,2021-12-11
0.0,M,Z,z18,3x2000m,110.3,412.3,2021-12-11
0.0,M,Z,z18,3x2000m,111.0,412.3,2021-12-11
0.0,M,Z,z12,3x2000m,107.2,421.0,2021-12-11
0.0,M,Z,z12,3x2000m,112.5,421.0,2021-12-11
0.0,M,Z,z12,3x2000m,115.2,421.0,2021-12-11
0.0,M,Z,z13,3x2000m,106.5,401.2,2021-12-11
0.0,M,Z,z13,3x2000m,108.5,401.2,2021-12-11
0.0,M,Z,z13,3x2000m,109.2,401.2,2021-12-11
0.0,M,Z,z14,3x2000m,106.2,407.2,2021-12-11
0.0,M,Z,z14,3x2000m,114.0,407.2,2021-12-11
0.0,M,Z,z16,3x2000m,107.3,409.9,2021-12-11
0.0,M,Z,z16,3x2000m,110.2,409.9,2021-12-11
0.0,M,Z,z18,3x2000m,105.2,412.3,2021-12-11
0.0,M,Z,z18,3x2000m,112.3,412.3,2021-12-11
0.0,M,Z,z18,3x2000m,110.0,412.3,2021-12-11
0.0,M,Z,z12,3x2000m,104.1,421.0,2021-12-11
0.0,M,Z,z14,3x2000m,105.0,407.2,2021-12-11
0.0,M,Z,z14,3x2000m,111.1,407.2,2021-12-11
0.0,M,Z,z14,3x2000m,113.0,407.2,2021-12-11
0.0,M,Z,z15,3x2000m,104.1,410.6,2021-12-11
0.0,M,Z,z15,3x2000m,110.1,410.6,2021-12-11
0.0,M,Z,z15,3x2000m,109.1,410.6,2021-12-11
0.0,M,Z,z16,3x2000m,104.1,409.9,2021-12-11
0.0,M,Z,z18,3x2000m,103.1,412.3,2021-12-11
0.0,M,Z,z12,6x500m,90.0,421.0,2021-12-11
0.0,M,Z,z12,6x500m,100.0,421.0,2021-12-11
0.0,M,Z,z12,6x500m,108.0,421.0,2021-12-11
0.0,M,Z,z12,6x500m,110.0,421.0,2021-12-11
0.0,M,Z,z12,6x500m,108.0,421.0,2021-12-11
0.0,M,Z,z12,6x500m,109.0,421.0,2021-12-11
0.0,M,Z,z13,6x500m,94.0,401.2,2021-12-11
0.0,M,Z,z13,6x500m,95.0,401.2,2021-12-11
0.0,M,Z,z13,6x500m,101.0,401.2,2021-12-11
0.0,M,Z,z13,6x500m,101.0,401.2,2021-12-11
0.0,M,Z,z13,6x500m,103.0,401.2,2021-12-11
0.0,M,Z,z13,6x500m,100.0,401.2,2021-12-11
0.0,M,Z,z14,6x500m,95.0,407.2,2021-12-11
0.0,M,Z,z14,6x500m,95.0,407.2,2021-12-11
0.0,M,Z,z14,6x500m,95.0,407.2,2021-12-11
0.0,M,Z,z14,6x500m,100.0,407.2,2021-12-11
0.0,M,Z,z14,6x500m,100.0,407.2,2021-12-11
0.0,M,Z,z14,6x500m,100.0,407.2,2021-12-11
0.0,M,Z,z15,6x500m,93.0,410.6,2021-12-11
0.0,M,Z,z15,6x500m,98.0,410.6,2021-12-11
0.0,M,Z,z15,6x500m,102.0,410.6,2021-12-11
0.0,M,Z,z15,6x500m,106.0,410.6,2021-12-11
0.0,M,Z,z15,6x500m,108.0,410.6,2021-12-11
0.0,M,Z,z15,6x500m,104.0,410.6,2021-12-11
0.0,M,Z,z16,6x500m,94.0,409.9,2021-12-11
0.0,M,Z,z16,6x500m,95.0,409.9,2021-12-11
0.0,M,Z,z16,6x500m,106.0,409.9,2021-12-11
0.0,M,Z,z16,6x500m,104.0,409.9,2021-12-11
0.0,M,Z,z16,6x500m,114.0,409.9,2021-12-11
0.0,M,Z,z16,6x500m,102.0,409.9,2021-12-11
0.0,M,Z,z18,6x500m,95.0,412.3,2021-12-11
0.0,M,Z,z18,6x500m,95.0,412.3,2021-12-11
0.0,M,Z,z18,6x500m,100.0,412.3,2021-12-11
0.0,M,Z,z18,6x500m,100.0,412.3,2021-12-11
0.0,M,Z,z18,6x500m,100.0,412.3,2021-12-11
0.0,M,Z,z13,1000m,98.0,401.2,2021-12-11
0.0,M,Z,z14,1000m,104.0,407.2,2021-12-11
0.0,M,Z,z15,1000m,114.5,410.6,2021-12-11
0.0,M,Z,z18,1000m,95.5,412.3,2021-12-11
0.0,M,Z,z12,1500m + 500m,98.6,421.0,2021-12-11
0.0,M,Z,z12,1500m + 500m,107.5,421.0,2021-12-11
0.0,M,Z,z13,1500m + 500m,99.2,401.2,2021-12-11
0.0,M,Z,z13,1500m + 500m,98.4,401.2,2021-12-11
0.0,M,Z,z14,1500m + 500m,100.4,407.2,2021-12-11
0.0,M,Z,z14,1500m + 500m,105.1,407.2,2021-12-11
0.0,M,Z,z15,1500m + 500m,100.4,410.6,2021-12-11
0.0,M,Z,z15,1500m + 500m,102.8,410.6,2021-12-11
0.0,M,Z,z16,1500m + 500m,101.4,409.9,2021-12-11
0.0,M,Z,z16,1500m + 500m,111.3,409.9,2021-12-11
0.0,M,Z,z17,1500m + 500m,102.4,399.6,2021-12-11
0.0,M,Z,z17,1500m + 500m,101.1,399.6,2021-12-11
0.0,M,Z,z18,1500m + 500m,90.6,412.3,2021-12-11
0.0,M,Z,z13,4x8',110.1,401.2,2021-12-11
0.0,M,Z,z13,4x8',109.8,401.2,2021-12-11
0.0,M,Z,z13,4x8',109.2,401.2,2021-12-11
0.0,M,Z,z13,4x8',107.9,401.2,2021-12-11
0.0,M,Z,z14,4x8',112.0,407.2,2021-12-11
0.0,M,Z,z14,4x8',111.9,407.2,2021-12-11
0.0,M,Z,z14,4x8',112.5,407.2,2021-12-11
0.0,M,Z,z14,4x8',110.9,407.2,2021-12-11
0.0,M,Z,z15,4x8',109.5,410.6,2021-12-11
0.0,M,Z,z15,4x8',109.9,410.6,2021-12-11
0.0,M,Z,z15,4x8',110.0,410.6,2021-12-11
0.0,M,Z,z15,4x8',110.3,410.6,2021-12-11
0.0,M,Z,z16,4x8',110.9,409.9,2021-12-11
0.0,M,Z,z16,4x8',111.3,409.9,2021-12-11
0.0,M,Z,z16,4x8',111.3,409.9,2021-12-11
0.0,M,Z,z16,4x8',111.1,409.9,2021-12-11
0.0,M,Z,z17,4x8',106.3,399.6,2021-12-11
0.0,M,Z,z17,4x8',110.1,399.6,2021-12-11
0.0,M,Z,z17,4x8',111.4,399.6,2021-12-11
0.0,M,Z,z18,4x8',110.3,412.3,2021-12-11
0.0,M,Z,z18,4x8',112.0,412.3,2021-12-11
0.0,M,Z,z18,4x8',114.0,412.3,2021-12-11
0.0,M,Z,z18,4x8',115.6,412.3,2021-12-11
0.0,M,Z,z12,4x8',108.0,421.0,2021-12-11
0.0,M,Z,z12,4x8',107.7,421.0,2021-12-11
0.0,M,Z,z12,4x8',110.8,421.0,2021-12-11
0.0,M,Z,z12,4x8',112.3,421.0,2021-12-11
0.0,M,Z,z13,4x8',107.6,401.2,2021-12-11
0.0,M,Z,z13,4x8',107.6,401.2,2021-12-11
0.0,M,Z,z13,4x8',107.4,401.2,2021-12-11
0.0,M,Z,z13,4x8',106.7,401.2,2021-12-11
0.0,M,Z,z14,4x8',109.7,407.2,2021-12-11
0.0,M,Z,z14,4x8',110.0,407.2,2021-12-11
0.0,M,Z,z14,4x8',112.8,407.2,2021-12-11
0.0,M,Z,z14,4x8',114.8,407.2,2021-12-11
0.0,M,Z,z15,4x8',107.4,410.6,2021-12-11
0.0,M,Z,z15,4x8',108.4,410.6,2021-12-11
0.0,M,Z,z15,4x8',109.0,410.6,2021-12-11
0.0,M,Z,z15,4x8',110.8,410.6,2021-12-11
0.0,M,Z,z16,4x8',109.5,409.9,2021-12-11
0.0,M,Z,z16,4x8',109.9,409.9,2021-12-11
0.0,M,Z,z16,4x8',110.7,409.9,2021-12-11
0.0,M,Z,z16,4x8',111.6,409.9,2021-12-11
0.0,M,Z,z17,4x8',107.7,399.6,2021-12-11
0.0,M,Z,z17,4x8',112.0,399.6,2021-12-11
0.0,M,Z,z17,4x8',112.8,399.6,2021-12-11
0.0,M,Z,z17,4x8',116.1,399.6,2021-12-11
0.0,M,Z,z18,4x8',111.2,412.3,2021-12-11
0.0,M,Z,z18,4x8',112.2,412.3,2021-12-11
0.0,M,Z,z18,4x8',113.7,412.3,2021-12-11
0.0,M,Z,z18,4x8',114.3,412.3,2021-12-11
0.0,M,Z,z12,4x8',108.4,421.0,2021-12-11
0.0,M,Z,z12,4x8',108.2,421.0,2021-12-11
0.0,M,Z,z12,4x8',108.9,421.0,2021-12-11
0.0,M,Z,z12,4x8',109.6,421.0,2021-12-11
0.0,M,Z,z14,4x8',109.0,407.2,2021-12-11
0.0,M,Z,z14,4x8',110.8,407.2,2021-12-11
0.0,M,Z,z14,4x8',111.7,407.2,2021-12-11
0.0,M,Z,z14,4x8',110.1,407.2,2021-12-11
0.0,M,Z,z16,4x8',109.5,409.9,2021-12-11
0.0,M,Z,z16,4x8',109.9,409.9,2021-12-11
0.0,M,Z,z16,4x8',110.7,409.9,2021-12-11
0.0,M,Z,z16,4x8',110.3,409.9,2021-12-11
0.0,M,Z,z13,4x8',106.0,401.2,2021-12-11
0.0,M,Z,z13,4x8',106.2,401.2,2021-12-11
0.0,M,Z,z14,4x8',107.0,407.2,2021-12-11
0.0,M,Z,z14,4x8',108.7,407.2,2021-12-11
0.0,M,Z,z14,4x8',114.1,407.2,2021-12-11
0.0,M,Z,z14,4x8',114.8,407.2,2021-12-11
0.0,M,Z,z15,4x8',107.1,410.6,2021-12-11
0.0,M,Z,z15,4x8',107.7,410.6,2021-12-11
0.0,M,Z,z15,4x8',107.5,410.6,2021-12-11
0.0,M,Z,z15,4x8',107.7,410.6,2021-12-11
0.0,M,Z,z16,4x8',107.9,409.9,2021-12-11
0.0,M,Z,z16,4x8',107.6,409.9,2021-12-11
0.0,M,Z,z16,4x8',109.1,409.9,2021-12-11
0.0,M,Z,z17,4x8',107.9,399.6,2021-12-11
0.0,M,Z,z17,4x8',108.3,399.6,2021-12-11
0.0,M,Z,z17,4x8',108.5,399.6,2021-12-11
0.0,M,Z,z17,4x8',108.7,399.6,2021-12-11
0.0,M,Z,z18,4x8',110.0,412.3,2021-12-11
0.0,M,Z,z18,4x8',112.1,412.3,2021-12-11
0.0,M,Z,z18,4x8',114.7,412.3,2021-12-11
0.0,M,Z,z18,4x8',115.5,412.3,2021-12-11
0.0,M,Z,z14,4x8',108.9,407.2,2021-12-11
0.0,M,Z,z14,4x8',108.8,407.2,2021-12-11
0.0,M,Z,z14,4x8',109.0,407.2,2021-12-11
0.0,M,Z,z14,4x8',111.0,407.2,2021-12-11
0.0,M,Z,z15,4x8',106.2,410.6,2021-12-11
0.0,M,Z,z15,4x8',107.2,410.6,2021-12-11
0.0,M,Z,z15,4x8',108.9,410.6,2021-12-11
0.0,M,Z,z15,4x8',108.6,410.6,2021-12-11
0.0,M,Z,z16,4x8',108.2,409.9,2021-12-11
0.0,M,Z,z16,4x8',108.4,409.9,2021-12-11
0.0,M,Z,z16,4x8',109.7,409.9,2021-12-11
0.0,M,Z,z16,4x8',109.8,409.9,2021-12-11
0.0,M,Z,z17,4x8',107.2,399.6,2021-12-11
0.0,M,Z,z17,4x8',107.7,399.6,2021-12-11
0.0,M,Z,z17,4x8',108.0,399.6,2021-12-11
0.0,M,Z,z17,4x8',108.9,399.6,2021-12-11
0.0,M,Z,z18,4x8',109.3,412.3,2021-12-11
0.0,M,Z,z18,4x8',110.8,412.3,2021-12-11
0.0,M,Z,z18,4x8',112.4,412.3,2021-12-11
0.0,M,Z,z18,4x8',112.7,412.3,2021-12-11
0.0,M,Z,z12,8x3',107.2,421.0,2021-12-11
0.0,M,Z,z12,8x3',106.5,421.0,2021-12-11
0.0,M,Z,z12,8x3',106.6,421.0,2021-12-11
0.0,M,Z,z12,8x3',106.8,421.0,2021-12-11
0.0,M,Z,z12,8x3',106.3,421.0,2021-12-11
0.0,M,Z,z12,8x3',106.1,421.0,2021-12-11
0.0,M,Z,z12,8x3',106.1,421.0,2021-12-11
0.0,M,Z,z12,8x3',103.8,421.0,2021-12-11
0.0,M,Z,z13,8x3',103.7,401.2,2021-12-11
0.0,M,Z,z13,8x3',103.8,401.2,2021-12-11
0.0,M,Z,z13,8x3',103.5,401.2,2021-12-11
0.0,M,Z,z13,8x3',103.4,401.2,2021-12-11
0.0,M,Z,z13,8x3',103.8,401.2,2021-12-11
0.0,M,Z,z13,8x3',103.7,401.2,2021-12-11
0.0,M,Z,z13,8x3',103.8,401.2,2021-12-11
0.0,M,Z,z13,8x3',102.7,401.2,2021-12-11
0.0,M,Z,z14,8x3',105.8,407.2,2021-12-11
0.0,M,Z,z14,8x3',106.6,407.2,2021-12-11
0.0,M,Z,z14,8x3',106.7,407.2,2021-12-11
0.0,M,Z,z14,8x3',106.8,407.2,2021-12-11
0.0,M,Z,z14,8x3',107.0,407.2,2021-12-11
0.0,M,Z,z14,8x3',106.7,407.2,2021-12-11
0.0,M,Z,z14,8x3',107.0,407.2,2021-12-11
0.0,M,Z,z14,8x3',106.3,407.2,2021-12-11
0.0,M,Z,z15,8x3',100.1,410.6,2021-12-11
0.0,M,Z,z15,8x3',102.9,410.6,2021-12-11
0.0,M,Z,z15,8x3',105.2,410.6,2021-12-11
0.0,M,Z,z15,8x3',105.9,410.6,2021-12-11
0.0,M,Z,z15,8x3',106.5,410.6,2021-12-11
0.0,M,Z,z15,8x3',108.2,410.6,2021-12-11
0.0,M,Z,z15,8x3',107.6,410.6,2021-12-11
0.0,M,Z,z15,8x3',107.4,410.6,2021-12-11
0.0,M,Z,z16,8x3',105.2,409.9,2021-12-11
0.0,M,Z,z16,8x3',105.8,409.9,2021-12-11
0.0,M,Z,z16,8x3',105.8,409.9,2021-12-11
0.0,M,Z,z16,8x3',105.8,409.9,2021-12-11
0.0,M,Z,z16,8x3',107.5,409.9,2021-12-11
0.0,M,Z,z16,8x3',111.4,409.9,2021-12-11
0.0,M,Z,z17,8x3',101.1,399.6,2021-12-11
0.0,M,Z,z17,8x3',103.2,399.6,2021-12-11
0.0,M,Z,z17,8x3',104.02000000000001,399.6,2021-12-11
0.0,M,Z,z17,8x3',105.8,399.6,2021-12-11
0.0,M,Z,z17,8x3',104.7,399.6,2021-12-11
0.0,M,Z,z17,8x3',111.7,399.6,2021-12-11
0.0,M,Z,z17,8x3',106.2,399.6,2021-12-11
0.0,M,Z,z17,8x3',104.6,399.6,2021-12-11
0.0,M,Z,z18,8x3',106.2,412.3,2021-12-11
0.0,M,Z,z18,8x3',108.6,412.3,2021-12-11
0.0,M,Z,z18,8x3',108.6,412.3,2021-12-11
0.0,M,Z,z18,8x3',108.4,412.3,2021-12-11
0.0,M,Z,z18,8x3',108.0,412.3,2021-12-11
0.0,M,Z,z18,8x3',109.6,412.3,2021-12-11
0.0,M,Z,z18,8x3',108.4,412.3,2021-12-11
0.0,M,Z,z18,8x3',107.9,412.3,2021-12-11
0.0,M,Z,z12,8x3',102.5,421.0,2021-12-11
0.0,M,Z,z12,8x3',102.1,421.0,2021-12-11
0.0,M,Z,z12,8x3',102.7,421.0,2021-12-11
0.0,M,Z,z12,8x3',103.8,421.0,2021-12-11
0.0,M,Z,z12,8x3',107.5,421.0,2021-12-11
0.0,M,Z,z12,8x3',106.3,421.0,2021-12-11
0.0,M,Z,z12,8x3',108.1,421.0,2021-12-11
0.0,M,Z,z12,8x3',107.1,421.0,2021-12-11
0.0,M,Z,z13,8x3',101.4,401.2,2021-12-11
0.0,M,Z,z13,8x3',104.8,401.2,2021-12-11
0.0,M,Z,z13,8x3',104.5,401.2,2021-12-11
0.0,M,Z,z13,8x3',106.3,401.2,2021-12-11
0.0,M,Z,z14,8x3',105.5,407.2,2021-12-11
0.0,M,Z,z14,8x3',105.7,407.2,2021-12-11
0.0,M,Z,z14,8x3',105.8,407.2,2021-12-11
0.0,M,Z,z14,8x3',105.7,407.2,2021-12-11
0.0,M,Z,z14,8x3',105.8,407.2,2021-12-11
0.0,M,Z,z14,8x3',105.8,407.2,2021-12-11
0.0,M,Z,z14,8x3',105.3,407.2,2021-12-11
0.0,M,Z,z14,8x3',104.1,407.2,2021-12-11
0.0,M,Z,z15,8x3',102.9,410.6,2021-12-11
0.0,M,Z,z15,8x3',103.0,410.6,2021-12-11
0.0,M,Z,z15,8x3',104.4,410.6,2021-12-11
0.0,M,Z,z15,8x3',106.1,410.6,2021-12-11
0.0,M,Z,z15,8x3',107.6,410.6,2021-12-11
0.0,M,Z,z15,8x3',108.4,410.6,2021-12-11
0.0,M,Z,z15,8x3',108.0,410.6,2021-12-11
0.0,M,Z,z15,8x3',108.6,410.6,2021-12-11
0.0,M,Z,z16,8x3',105.6,409.9,2021-12-11
0.0,M,Z,z16,8x3',105.7,409.9,2021-12-11
0.0,M,Z,z16,8x3',105.1,409.9,2021-12-11
0.0,M,Z,z16,8x3',105.2,409.9,2021-12-11
0.0,M,Z,z16,8x3',105.7,409.9,2021-12-11
0.0,M,Z,z16,8x3',106.0,409.9,2021-12-11
0.0,M,Z,z16,8x3',106.2,409.9,2021-12-11
0.0,M,Z,z16,8x3',106.0,409.9,2021-12-11
0.0,M,Z,z17,8x3',101.2,399.6,2021-12-11
0.0,M,Z,z17,8x3',102.8,399.6,2021-12-11
0.0,M,Z,z17,8x3',104.0,399.6,2021-12-11
0.0,M,Z,z17,8x3',104.1,399.6,2021-12-11
0.0,M,Z,z17,8x3',109.0,399.6,2021-12-11
0.0,M,Z,z17,8x3',111.8,399.6,2021-12-11
0.0,M,Z,z17,8x3',110.0,399.6,2021-12-11
0.0,M,Z,z17,8x3',108.4,399.6,2021-12-11
0.0,M,Z,z18,8x3',106.0,412.3,2021-12-11
0.0,M,Z,z18,8x3',106.3,412.3,2021-12-11
0.0,M,Z,z18,8x3',106.5,412.3,2021-12-11
0.0,M,Z,z18,8x3',107.7,412.3,2021-12-11
0.0,M,Z,z18,8x3',108.3,412.3,2021-12-11
0.0,M,Z,z18,8x3',110.7,412.3,2021-12-11
0.0,M,Z,z18,8x3',108.4,412.3,2021-12-11
0.0,M,Z,z18,8x3',108.8,412.3,2021-12-11
0.0,M,Z,z12,8x3',108.7,421.0,2021-12-11
0.0,M,Z,z12,8x3',108.5,421.0,2021-12-11
0.0,M,Z,z12,8x3',109.1,421.0,2021-12-11
0.0,M,Z,z12,8x3',108.4,421.0,2021-12-11
0.0,M,Z,z12,8x3',108.4,421.0,2021-12-11
0.0,M,Z,z12,8x3',114.9,421.0,2021-12-11
0.0,M,Z,z12,8x3',108.5,421.0,2021-12-11
0.0,M,Z,z12,8x3',108.4,421.0,2021-12-11
0.0,M,Z,z13,8x3',103.3,401.2,2021-12-11
0.0,M,Z,z13,8x3',103.4,401.2,2021-12-11
0.0,M,Z,z13,8x3',103.0,401.2,2021-12-11
0.0,M,Z,z13,8x3',103.6,401.2,2021-12-11
0.0,M,Z,z13,8x3',103.5,401.2,2021-12-11
0.0,M,Z,z13,8x3',103.5,401.2,2021-12-11
0.0,M,Z,z13,8x3',103.4,401.2,2021-12-11
0.0,M,Z,z13,8x3',102.7,401.2,2021-12-11
0.0,M,Z,z14,8x3',106.9,407.2,2021-12-11
0.0,M,Z,z14,8x3',107.0,407.2,2021-12-11
0.0,M,Z,z14,8x3',106.9,407.2,2021-12-11
0.0,M,Z,z14,8x3',106.9,407.2,2021-12-11
0.0,M,Z,z14,8x3',106.1,407.2,2021-12-11
0.0,M,Z,z14,8x3',103.3,407.2,2021-12-11
0.0,M,Z,z15,8x3',104.0,410.6,2021-12-11
0.0,M,Z,z15,8x3',104.0,410.6,2021-12-11
0.0,M,Z,z15,8x3',103.8,410.6,2021-12-11
0.0,M,Z,z15,8x3',103.9,410.6,2021-12-11
0.0,M,Z,z15,8x3',104.6,410.6,2021-12-11
0.0,M,Z,z15,8x3',104.9,410.6,2021-12-11
0.0,M,Z,z15,8x3',103.9,410.6,2021-12-11
0.0,M,Z,z16,8x3',106.2,409.9,2021-12-11
0.0,M,Z,z16,8x3',106.5,409.9,2021-12-11
0.0,M,Z,z16,8x3',106.2,409.9,2021-12-11
0.0,M,Z,z16,8x3',105.9,409.9,2021-12-11
0.0,M,Z,z16,8x3',105.9,409.9,2021-12-11
0.0,M,Z,z16,8x3',103.1,409.9,2021-12-11
0.0,M,Z,z17,8x3',105.0,399.6,2021-12-11
0.0,M,Z,z17,8x3',104.1,399.6,2021-12-11
0.0,M,Z,z17,8x3',105.0,399.6,2021-12-11
0.0,M,Z,z17,8x3',104.7,399.6,2021-12-11
0.0,M,Z,z17,8x3',104.6,399.6,2021-12-11
0.0,M,Z,z17,8x3',105.3,399.6,2021-12-11
0.0,M,Z,z17,8x3',109.3,399.6,2021-12-11
0.0,M,Z,z17,8x3',103.3,399.6,2021-12-11
0.0,M,Z,z18,8x3',105.2,412.3,2021-12-11
0.0,M,Z,z18,8x3',105.5,412.3,2021-12-11
0.0,M,Z,z18,8x3',106.0,412.3,2021-12-11
0.0,M,Z,z18,8x3',106.2,412.3,2021-12-11
0.0,M,Z,z18,8x3',106.7,412.3,2021-12-11
0.0,M,Z,z18,8x3',107.1,412.3,2021-12-11
0.0,M,Z,z18,8x3',106.1,412.3,2021-12-11
0.0,M,Z,z12,8x3',105.6,421.0,2021-12-11
0.0,M,Z,z12,8x3',106.4,421.0,2021-12-11
0.0,M,Z,z12,8x3',106.4,421.0,2021-12-11
0.0,M,Z,z12,8x3',106.2,421.0,2021-12-11
0.0,M,Z,z12,8x3',106.6,421.0,2021-12-11
0.0,M,Z,z12,8x3',104.1,421.0,2021-12-11
0.0,M,Z,z12,8x3',106.9,421.0,2021-12-11
0.0,M,Z,z12,8x3',107.3,421.0,2021-12-11
0.0,M,Z,z13,8x3',102.8,401.2,2021-12-11
0.0,M,Z,z13,8x3',102.7,401.2,2021-12-11
0.0,M,Z,z13,8x3',102.7,401.2,2021-12-11
0.0,M,Z,z13,8x3',102.7,401.2,2021-12-11
0.0,M,Z,z13,8x3',102.7,401.2,2021-12-11
0.0,M,Z,z13,8x3',102.7,401.2,2021-12-11
0.0,M,Z,z13,8x3',102.6,401.2,2021-12-11
0.0,M,Z,z13,8x3',101.0,401.2,2021-12-11
0.0,M,Z,z14,8x3',105.9,407.2,2021-12-11
0.0,M,Z,z14,8x3',106.0,407.2,2021-12-11
0.0,M,Z,z14,8x3',105.7,407.2,2021-12-11
0.0,M,Z,z14,8x3',105.9,407.2,2021-12-11
0.0,M,Z,z14,8x3',105.9,407.2,2021-12-11
0.0,M,Z,z14,8x3',103.8,407.2,2021-12-11
0.0,M,Z,z14,8x3',103.8,407.2,2021-12-11
0.0,M,Z,z14,8x3',108.2,407.2,2021-12-11
0.0,M,Z,z15,8x3',104.3,410.6,2021-12-11
0.0,M,Z,z15,8x3',103.9,410.6,2021-12-11
0.0,M,Z,z15,8x3',104.0,410.6,2021-12-11
