ervaring,500_split,2k tijd,binary_trainingtype,binary_geslacht,binary_gewichtsklasse
0.0,95.5,393.0,1001,0,1
0.0,96.4,393.0,1001,0,1
0.0,96.1,411.4,1001,0,1
0.0,102.2,411.4,1001,0,1
0.0,100.8,411.4,1001,0,1
0.0,101.7,423.2,1001,0,1
0.0,102.7,423.2,1001,0,1
0.0,105.7,423.2,1001,0,1
0.0,98.5,419.4,1001,0,1
0.0,99.6,419.4,1001,0,1
0.0,100.2,419.4,1001,0,1
0.0,102.9,418.6,1001,0,0
0.0,98.3,418.6,1001,0,0
0.0,101.9,419.3,1001,0,0
0.0,102.3,419.3,1001,0,0
0.0,100.9,419.3,1001,0,0
0.0,108.1,414.6,1100,0,1
0.0,109.0,414.6,1100,0,1
0.0,105.2,406.6,1100,0,1
0.0,106.5,406.6,1100,0,1
0.0,105.3,397.2,1100,0,1
0.0,105.5,397.2,1100,0,1
0.0,105.6,393.0,1100,0,1
0.0,104.1,393.0,1100,0,1
0.0,107.3,411.4,1100,0,1
0.0,107.7,411.4,1100,0,1
0.0,110.4,420.9,1100,0,1
0.0,111.4,420.9,1100,0,1
0.0,106.7,411.8,1100,0,1
0.0,107.1,411.8,1100,0,1
0.0,112.8,412.5,1100,0,0
0.0,110.3,412.5,1100,0,0
0.0,110.0,423.2,1100,0,1
0.0,110.6,423.2,1100,0,1
0.0,108.8,419.4,1100,0,1
0.0,110.6,419.4,1100,0,1
0.0,110.8,418.6,1100,0,0
0.0,115.7,418.6,1100,0,0
0.0,108.8,419.3,1100,0,0
0.0,108.5,419.3,1100,0,0
0.0,100.2,406.7,1001,0,1
0.0,102.3,406.7,1001,0,1
0.0,101.8,406.7,1001,0,1
0.0,98.2,414.6,1001,0,1
0.0,100.6,414.6,1001,0,1
0.0,100.5,414.6,1001,0,1
0.0,96.8,406.6,1001,0,1
0.0,96.6,406.6,1001,0,1
0.0,95.8,406.6,1001,0,1
0.0,94.3,393.0,1001,0,1
0.0,95.6,393.0,1001,0,1
0.0,95.1,393.0,1001,0,1
0.0,97.6,411.4,1001,0,1
0.0,98.5,411.4,1001,0,1
0.0,99.4,411.4,1001,0,1
0.0,100.1,420.9,1001,0,1
0.0,101.4,420.9,1001,0,1
0.0,101.3,420.9,1001,0,1
0.0,97.4,411.8,1001,0,1
0.0,99.5,412.5,1001,0,0
0.0,101.1,412.5,1001,0,0
0.0,101.3,412.5,1001,0,0
0.0,102.5,423.2,1001,0,1
0.0,105.9,423.2,1001,0,1
0.0,99.0,419.4,1001,0,1
0.0,101.1,419.4,1001,0,1
0.0,101.3,419.4,1001,0,1
0.0,100.1,418.6,1001,0,0
0.0,103.1,418.6,1001,0,0
0.0,105.0,418.6,1001,0,0
0.0,102.4,419.3,1001,0,0
0.0,103.4,419.3,1001,0,0
0.0,101.2,419.3,1001,0,0
0.0,105.5,406.7,1100,0,1
0.0,108.1,406.7,1100,0,1
0.0,104.4,414.6,1100,0,1
0.0,111.9,414.6,1100,0,1
0.0,102.6,406.6,1100,0,1
0.0,105.3,406.6,1100,0,1
0.0,100.9,393.0,1100,0,1
0.0,102.3,393.0,1100,0,1
0.0,102.8,411.4,1100,0,1
0.0,106.7,411.4,1100,0,1
0.0,106.6,412.5,1100,0,0
0.0,107.5,412.5,1100,0,0
0.0,108.1,423.2,1100,0,1
0.0,108.4,423.2,1100,0,1
0.0,106.8,419.4,1100,0,1
0.0,111.4,419.4,1100,0,1
0.0,107.1,418.6,1100,0,0
0.0,110.8,418.6,1100,0,0
0.0,106.2,419.3,1100,0,0
0.0,107.6,419.3,1100,0,0
0.0,96.9,414.6,1001,0,1
0.0,100.8,414.6,1001,0,1
0.0,102.1,414.6,1001,0,1
0.0,95.3,397.2,1001,0,1
0.0,95.8,397.2,1001,0,1
0.0,97.4,397.2,1001,0,1
0.0,93.3,393.0,1001,0,1
0.0,94.0,393.0,1001,0,1
0.0,94.3,393.0,1001,0,1
0.0,96.7,411.4,1001,0,1
0.0,97.6,411.4,1001,0,1
0.0,96.9,411.4,1001,0,1
0.0,101.5,420.9,1001,0,1
0.0,104.0,420.9,1001,0,1
0.0,104.4,420.9,1001,0,1
0.0,98.4,412.5,1001,0,0
0.0,100.5,412.5,1001,0,0
0.0,101.9,412.5,1001,0,0
0.0,98.8,419.4,1001,0,1
0.0,99.1,419.4,1001,0,1
0.0,99.9,419.4,1001,0,1
0.0,98.4,418.6,1001,0,0
0.0,99.0,418.6,1001,0,0
0.0,101.9,418.6,1001,0,0
0.0,102.4,419.3,1001,0,0
0.0,102.5,419.3,1001,0,0
0.0,99.4,419.3,1001,0,0
0.0,104.4,406.7,1100,0,1
0.0,107.1,406.7,1100,0,1
0.0,105.9,414.6,1100,0,1
0.0,107.9,414.6,1100,0,1
0.0,103.6,406.6,1100,0,1
0.0,103.8,406.6,1100,0,1
0.0,102.8,397.2,1100,0,1
0.0,102.6,397.2,1100,0,1
0.0,101.3,393.0,1100,0,1
0.0,100.9,393.0,1100,0,1
0.0,105.5,411.4,1100,0,1
0.0,106.8,411.4,1100,0,1
0.0,106.3,412.5,1100,0,0
0.0,107.6,412.5,1100,0,0
0.0,108.1,423.2,1100,0,1
0.0,107.7,423.2,1100,0,1
0.0,106.2,419.4,1100,0,1
0.0,106.8,418.6,1100,0,0
0.0,108.9,418.6,1100,0,0
0.0,106.3,419.3,1100,0,0
0.0,106.7,419.3,1100,0,0
0.0,143.7,480.2,101101,1,1
0.0,140.6,480.2,101101,1,1
0.0,139.5,483.8,101101,1,1
0.0,134.8,483.8,101101,1,1
0.0,145.3,469.1,101101,1,1
0.0,135.7,469.1,101101,1,1
0.0,147.1,472.6,101101,1,1
0.0,137.0,472.6,101101,1,1
0.0,133.8,476.3,101101,1,1
0.0,129.3,476.3,101101,1,1
0.0,157.3,479.6,101101,1,1
0.0,148.9,479.6,101101,1,1
0.0,137.4,493.5,101101,1,1
0.0,137.0,493.5,101101,1,1
0.0,129.9,496.3,101101,1,1
0.0,131.7,496.3,101101,1,1
0.0,134.8,484.1,101101,1,0
0.0,138.1,510.1,101101,1,0
0.0,138.8,510.1,101101,1,0
0.0,165.7,502.5,101101,1,0
0.0,159.0,502.5,101101,1,0
0.0,122.4,480.2,1001,1,1
0.0,128.0,480.2,1001,1,1
0.0,117.8,483.8,1001,1,1
0.0,121.7,483.8,1001,1,1
0.0,113.2,469.1,1001,1,1
0.0,116.9,469.1,1001,1,1
0.0,117.6,471.7,1001,1,1
0.0,122.6,471.7,1001,1,1
0.0,118.9,472.6,1001,1,1
0.0,119.1,472.6,1001,1,1
0.0,114.9,476.3,1001,1,1
0.0,117.5,476.3,1001,1,1
0.0,123.5,479.6,1001,1,1
0.0,123.0,479.6,1001,1,1
0.0,119.1,493.5,1001,1,1
0.0,121.7,493.5,1001,1,1
0.0,114.7,496.3,1001,1,1
0.0,117.5,496.3,1001,1,1
0.0,118.0,484.1,1001,1,0
0.0,124.6,484.1,1001,1,0
0.0,122.4,510.1,1001,1,0
0.0,124.6,510.1,1001,1,0
0.0,133.2,502.5,1001,1,0
0.0,131.2,502.5,1001,1,0
0.0,140.9,480.2,10000,1,1
0.0,142.5,480.2,10000,1,1
0.0,138.4,480.2,10000,1,1
0.0,140.6,483.8,10000,1,1
0.0,134.8,483.8,10000,1,1
0.0,136.7,483.8,10000,1,1
0.0,138.8,469.1,10000,1,1
0.0,132.6,469.1,10000,1,1
0.0,127.5,469.1,10000,1,1
0.0,133.2,471.7,10000,1,1
0.0,139.8,471.7,10000,1,1
0.0,140.6,471.7,10000,1,1
0.0,136.7,472.6,10000,1,1
0.0,135.4,472.6,10000,1,1
0.0,133.5,472.6,10000,1,1
0.0,149.9,479.6,10000,1,1
0.0,151.3,479.6,10000,1,1
0.0,149.4,479.6,10000,1,1
0.0,137.4,493.5,10000,1,1
0.0,137.7,493.5,10000,1,1
0.0,138.4,493.5,10000,1,1
0.0,133.8,484.1,10000,1,0
0.0,132.9,484.1,10000,1,0
0.0,133.2,484.1,10000,1,0
0.0,136.4,510.1,10000,1,0
0.0,137.4,510.1,10000,1,0
0.0,138.4,510.1,10000,1,0
0.0,152.3,502.5,10000,1,0
0.0,153.4,502.5,10000,1,0
0.0,148.0,502.5,10000,1,0
0.0,116.6,493.5,1001,1,1
0.0,118.5,493.5,1001,1,1
0.0,120.7,484.1,1001,1,0
0.0,118.4,484.1,1001,1,0
0.0,121.0,510.1,1001,1,0
0.0,124.6,510.1,1001,1,0
0.0,136.7,480.2,10000,1,1
0.0,134.8,480.2,10000,1,1
0.0,133.8,480.2,10000,1,1
0.0,135.1,483.8,10000,1,1
0.0,134.5,483.8,10000,1,1
0.0,140.2,483.8,10000,1,1
0.0,132.9,469.1,10000,1,1
0.0,131.2,469.1,10000,1,1
0.0,130.1,469.1,10000,1,1
0.0,134.1,471.7,10000,1,1
0.0,133.8,471.7,10000,1,1
0.0,133.8,471.7,10000,1,1
0.0,141.7,472.6,10000,1,1
0.0,134.1,472.6,10000,1,1
0.0,134.5,472.6,10000,1,1
0.0,132.9,476.3,10000,1,1
0.0,132.1,476.3,10000,1,1
0.0,129.5,476.3,10000,1,1
0.0,135.4,479.6,10000,1,1
0.0,140.2,479.6,10000,1,1
0.0,144.9,479.6,10000,1,1
0.0,136.4,493.5,10000,1,1
0.0,132.6,493.5,10000,1,1
0.0,133.5,493.5,10000,1,1
0.0,133.5,496.3,10000,1,1
0.0,130.9,496.3,10000,1,1
0.0,132.1,496.3,10000,1,1
0.0,133.2,484.1,10000,1,0
0.0,131.5,484.1,10000,1,0
0.0,133.2,484.1,10000,1,0
0.0,135.4,510.1,10000,1,0
0.0,136.7,510.1,10000,1,0
0.0,135.7,510.1,10000,1,0
0.0,145.3,502.5,10000,1,0
0.0,144.5,502.5,10000,1,0
0.0,146.2,502.5,10000,1,0
0.0,119.6,480.2,1001,1,1
0.0,121.7,480.2,1001,1,1
0.0,117.1,483.8,1001,1,1
0.0,118.8,483.8,1001,1,1
0.0,110.9,469.1,1001,1,1
0.0,113.4,469.1,1001,1,1
0.0,110.8,469.8,1001,1,1
0.0,112.9,469.8,1001,1,1
0.0,114.3,471.7,1001,1,1
0.0,116.8,471.7,1001,1,1
0.0,113.1,472.6,1001,1,1
0.0,115.8,472.6,1001,1,1
0.0,115.6,476.3,1001,1,1
0.0,116.3,476.3,1001,1,1
0.0,112.4,479.6,1001,1,1
0.0,115.0,479.6,1001,1,1
0.0,115.8,493.5,1001,1,1
0.0,116.9,493.5,1001,1,1
0.0,113.3,496.3,1001,1,1
0.0,116.1,496.3,1001,1,1
0.0,118.2,484.1,1001,1,0
0.0,120.4,484.1,1001,1,0
0.0,120.1,510.1,1001,1,0
0.0,122.2,510.1,1001,1,0
0.0,119.8,502.5,1001,1,0
0.0,125.2,502.5,1001,1,0
0.0,135.7,480.2,10000,1,1
0.0,133.8,480.2,10000,1,1
0.0,133.5,480.2,10000,1,1
0.0,133.5,483.8,10000,1,1
0.0,134.5,483.8,10000,1,1
0.0,133.5,469.1,10000,1,1
0.0,129.8,469.1,10000,1,1
0.0,153.4,469.1,10000,1,1
0.0,125.8,469.8,10000,1,1
0.0,127.0,469.8,10000,1,1
0.0,128.0,469.8,10000,1,1
0.0,130.9,471.7,10000,1,1
0.0,128.7,471.7,10000,1,1
0.0,130.4,471.7,10000,1,1
0.0,128.2,472.6,10000,1,1
0.0,124.1,472.6,10000,1,1
0.0,126.5,472.6,10000,1,1
0.0,130.1,476.3,10000,1,1
0.0,129.3,476.3,10000,1,1
0.0,127.7,476.3,10000,1,1
0.0,135.4,479.6,10000,1,1
0.0,133.5,479.6,10000,1,1
0.0,129.8,479.6,10000,1,1
0.0,133.5,493.5,10000,1,1
0.0,134.1,493.5,10000,1,1
0.0,133.8,493.5,10000,1,1
0.0,129.3,496.3,10000,1,1
0.0,128.7,496.3,10000,1,1
0.0,128.7,496.3,10000,1,1
0.0,134.5,484.1,10000,1,0
0.0,131.5,484.1,10000,1,0
0.0,138.1,484.1,10000,1,0
0.0,134.5,510.1,10000,1,0
0.0,134.1,510.1,10000,1,0
0.0,133.8,510.1,10000,1,0
0.0,138.1,502.5,10000,1,0
0.0,139.5,502.5,10000,1,0
0.0,139.8,502.5,10000,1,0
0.0,115.2,480.2,1001,1,1
0.0,116.7,480.2,1001,1,1
0.0,114.5,483.8,1001,1,1
0.0,114.9,483.8,1001,1,1
0.0,110.6,469.1,1001,1,1
0.0,111.5,469.1,1001,1,1
0.0,110.8,469.8,1001,1,1
0.0,112.9,469.8,1001,1,1
0.0,111.9,471.7,1001,1,1
0.0,113.5,471.7,1001,1,1
0.0,114.0,472.6,1001,1,1
0.0,114.8,472.6,1001,1,1
0.0,112.4,479.6,1001,1,1
0.0,115.0,479.6,1001,1,1
0.0,117.5,493.5,1001,1,1
0.0,114.0,493.5,1001,1,1
0.0,112.4,496.3,1001,1,1
0.0,112.4,496.3,1001,1,1
0.0,116.5,484.1,1001,1,0
0.0,114.0,484.1,1001,1,0
0.0,118.9,510.1,1001,1,0
0.0,121.4,510.1,1001,1,0
0.0,117.4,502.5,1001,1,0
0.0,122.1,502.5,1001,1,0
0.0,132.3,480.2,10000,1,1
0.0,134.8,480.2,10000,1,1
0.0,133.2,480.2,10000,1,1
0.0,134.5,483.8,10000,1,1
0.0,135.7,483.8,10000,1,1
0.0,135.7,483.8,10000,1,1
0.0,130.6,469.1,10000,1,1
0.0,128.7,469.1,10000,1,1
0.0,127.2,469.1,10000,1,1
0.0,127.5,469.8,10000,1,1
0.0,126.5,469.8,10000,1,1
0.0,125.0,469.8,10000,1,1
0.0,128.0,471.7,10000,1,1
0.0,128.7,471.7,10000,1,1
0.0,129.8,471.7,10000,1,1
0.0,130.1,472.6,10000,1,1
0.0,130.6,472.6,10000,1,1
0.0,128.5,472.6,10000,1,1
0.0,134.1,479.6,10000,1,1
0.0,135.4,479.6,10000,1,1
0.0,131.5,479.6,10000,1,1
0.0,128.0,496.3,10000,1,1
0.0,128.5,496.3,10000,1,1
0.0,128.7,496.3,10000,1,1
0.0,131.8,510.1,10000,1,0
0.0,132.9,510.1,10000,1,0
0.0,133.8,510.1,10000,1,0
0.0,138.4,502.5,10000,1,0
0.0,137.7,502.5,10000,1,0
0.0,152.9,502.5,10000,1,0
0.0,111.9,480.2,1001,1,1
0.0,114.6,480.2,1001,1,1
0.0,115.5,480.2,1001,1,1
0.0,111.4,483.8,1001,1,1
0.0,111.9,483.8,1001,1,1
0.0,114.8,483.8,1001,1,1
0.0,108.7,469.1,1001,1,1
0.0,111.5,469.1,1001,1,1
0.0,112.0,469.1,1001,1,1
0.0,109.3,469.8,1001,1,1
0.0,110.0,469.8,1001,1,1
0.0,111.0,469.8,1001,1,1
0.0,110.1,472.6,1001,1,1
0.0,110.9,472.6,1001,1,1
0.0,113.2,472.6,1001,1,1
0.0,108.0,476.3,1001,1,1
0.0,111.8,476.3,1001,1,1
0.0,113.2,476.3,1001,1,1
0.0,111.5,479.6,1001,1,1
0.0,113.9,479.6,1001,1,1
0.0,115.2,493.5,1001,1,1
0.0,114.6,493.5,1001,1,1
0.0,115.2,493.5,1001,1,1
0.0,110.5,496.3,1001,1,1
0.0,111.7,496.3,1001,1,1
0.0,115.0,496.3,1001,1,1
0.0,113.7,484.1,1001,1,0
0.0,115.9,484.1,1001,1,0
0.0,117.4,484.1,1001,1,0
0.0,116.8,510.1,1001,1,0
0.0,118.4,510.1,1001,1,0
0.0,119.0,510.1,1001,1,0
0.0,118.5,502.5,1001,1,0
0.0,119.6,502.5,1001,1,0
0.0,121.9,502.5,1001,1,0
0.0,131.5,480.2,10000,1,1
0.0,132.6,480.2,10000,1,1
0.0,132.9,480.2,10000,1,1
0.0,133.8,483.8,10000,1,1
0.0,135.1,483.8,10000,1,1
0.0,129.3,469.1,10000,1,1
0.0,127.7,469.1,10000,1,1
0.0,126.2,469.1,10000,1,1
0.0,125.3,469.8,10000,1,1
0.0,123.5,469.8,10000,1,1
0.0,123.2,469.8,10000,1,1
0.0,134.8,471.7,10000,1,1
0.0,135.4,471.7,10000,1,1
0.0,133.5,471.7,10000,1,1
0.0,123.9,472.6,10000,1,1
0.0,127.0,472.6,10000,1,1
0.0,127.0,472.6,10000,1,1
0.0,130.1,476.3,10000,1,1
0.0,138.4,476.3,10000,1,1
0.0,126.7,476.3,10000,1,1
0.0,138.1,479.6,10000,1,1
0.0,135.7,479.6,10000,1,1
0.0,133.2,479.6,10000,1,1
0.0,131.8,493.5,10000,1,1
0.0,132.9,493.5,10000,1,1
0.0,131.5,493.5,10000,1,1
0.0,128.2,484.1,10000,1,0
0.0,128.7,484.1,10000,1,0
0.0,130.1,484.1,10000,1,0
0.0,133.2,510.1,10000,1,0
0.0,133.5,510.1,10000,1,0
0.0,131.8,510.1,10000,1,0
0.0,139.1,502.5,10000,1,0
0.0,138.8,502.5,10000,1,0
0.0,138.8,502.5,10000,1,0
0.0,113.0,480.2,1001,1,1
0.0,115.0,480.2,1001,1,1
0.0,116.6,480.2,1001,1,1
0.0,111.7,483.8,1001,1,1
0.0,113.0,483.8,1001,1,1
0.0,113.8,483.8,1001,1,1
0.0,110.9,469.1,1001,1,1
0.0,110.4,469.1,1001,1,1
0.0,109.3,469.1,1001,1,1
0.0,108.7,469.8,1001,1,1
0.0,111.7,469.8,1001,1,1
0.0,111.5,469.8,1001,1,1
0.0,110.9,471.7,1001,1,1
0.0,112.6,471.7,1001,1,1
0.0,113.4,471.7,1001,1,1
0.0,109.1,476.3,1001,1,1
0.0,111.6,476.3,1001,1,1
0.0,117.7,476.3,1001,1,1
0.0,111.1,479.6,1001,1,1
0.0,110.0,479.6,1001,1,1
0.0,113.0,479.6,1001,1,1
0.0,118.7,493.5,1001,1,1
0.0,114.9,493.5,1001,1,1
0.0,114.8,493.5,1001,1,1
0.0,112.5,496.3,1001,1,1
0.0,113.4,496.3,1001,1,1
0.0,113.6,496.3,1001,1,1
0.0,113.9,484.1,1001,1,0
0.0,117.5,484.1,1001,1,0
0.0,117.2,484.1,1001,1,0
0.0,116.8,510.1,1001,1,0
0.0,119.3,510.1,1001,1,0
0.0,119.5,510.1,1001,1,0
0.0,116.6,502.5,1001,1,0
0.0,121.0,502.5,1001,1,0
0.0,121.8,502.5,1001,1,0
0.0,124.8,480.2,1100,1,1
0.0,125.0,480.2,1100,1,1
0.0,126.0,483.8,1100,1,1
0.0,127.0,483.8,1100,1,1
0.0,122.8,469.1,1100,1,1
0.0,122.8,469.1,1100,1,1
0.0,122.3,469.8,1100,1,1
0.0,120.9,469.8,1100,1,1
0.0,121.7,471.7,1100,1,1
0.0,125.8,471.7,1100,1,1
0.0,122.6,472.6,1100,1,1
0.0,123.9,472.6,1100,1,1
0.0,121.5,476.3,1100,1,1
0.0,123.3,476.3,1100,1,1
0.0,129.0,479.6,1100,1,1
0.0,127.2,479.6,1100,1,1
0.0,128.1,493.5,1100,1,1
0.0,129.8,493.5,1100,1,1
0.0,125.0,496.3,1100,1,1
0.0,130.1,496.3,1100,1,1
0.0,130.4,510.1,1100,1,0
0.0,131.5,510.1,1100,1,0
0.0,131.5,502.5,1100,1,0
0.0,132.6,502.5,1100,1,0
0.0,114.4,480.2,1001,1,1
0.0,117.1,480.2,1001,1,1
0.0,116.9,480.2,1001,1,1
0.0,111.1,483.8,1001,1,1
0.0,113.0,483.8,1001,1,1
0.0,113.7,483.8,1001,1,1
0.0,108.5,469.1,1001,1,1
0.0,112.3,469.1,1001,1,1
0.0,113.5,469.1,1001,1,1
0.0,109.4,469.8,1001,1,1
0.0,111.1,469.8,1001,1,1
0.0,113.2,469.8,1001,1,1
0.0,110.5,471.7,1001,1,1
0.0,112.0,471.7,1001,1,1
0.0,114.3,471.7,1001,1,1
0.0,111.4,479.6,1001,1,1
0.0,114.0,479.6,1001,1,1
0.0,114.5,479.6,1001,1,1
0.0,114.6,493.5,1001,1,1
0.0,116.1,493.5,1001,1,1
0.0,115.6,493.5,1001,1,1
0.0,114.2,496.3,1001,1,1
0.0,113.5,484.1,1001,1,0
0.0,117.2,484.1,1001,1,0
0.0,113.2,484.1,1001,1,0
0.0,117.5,502.5,1001,1,0
0.0,119.0,502.5,1001,1,0
0.0,120.7,502.5,1001,1,0
0.0,122.6,480.2,1100,1,1
0.0,123.7,483.8,1100,1,1
0.0,124.6,483.8,1100,1,1
0.0,119.7,469.1,1100,1,1
0.0,121.5,469.1,1100,1,1
0.0,118.9,469.8,1100,1,1
0.0,120.3,469.8,1100,1,1
0.0,119.1,471.7,1100,1,1
0.0,121.7,471.7,1100,1,1
0.0,119.7,472.6,1100,1,1
0.0,120.3,472.6,1100,1,1
0.0,118.8,476.3,1100,1,1
0.0,120.1,476.3,1100,1,1
0.0,122.6,479.6,1100,1,1
0.0,122.4,479.6,1100,1,1
0.0,125.5,493.5,1100,1,1
0.0,121.3,496.3,1100,1,1
0.0,123.5,496.3,1100,1,1
0.0,125.3,484.1,1100,1,0
0.0,125.8,484.1,1100,1,0
0.0,127.7,510.1,1100,1,0
0.0,130.1,510.1,1100,1,0
0.0,128.5,502.5,1100,1,0
0.0,122.8,480.2,1100,1,1
0.0,124.6,480.2,1100,1,1
0.0,122.2,483.8,1100,1,1
0.0,122.8,483.8,1100,1,1
0.0,120.1,469.1,1100,1,1
0.0,120.3,469.1,1100,1,1
0.0,119.1,469.8,1100,1,1
0.0,118.0,469.8,1100,1,1
0.0,118.6,471.7,1100,1,1
0.0,121.5,471.7,1100,1,1
0.0,119.9,472.6,1100,1,1
0.0,121.1,472.6,1100,1,1
0.0,119.7,476.3,1100,1,1
0.0,120.3,476.3,1100,1,1
0.0,122.4,479.6,1100,1,1
0.0,122.2,479.6,1100,1,1
0.0,127.2,493.5,1100,1,1
0.0,126.5,493.5,1100,1,1
0.0,124.6,496.3,1100,1,1
0.0,126.2,496.3,1100,1,1
0.0,125.8,484.1,1100,1,0
0.0,124.8,484.1,1100,1,0
0.0,128.0,510.1,1100,1,0
0.0,128.5,510.1,1100,1,0
0.0,130.6,502.5,1100,1,0
0.0,130.4,502.5,1100,1,0
0.0,120.1,480.2,101110,1,1
0.0,117.0,469.8,101110,1,1
0.0,116.3,471.7,101110,1,1
0.0,115.4,472.6,101110,1,1
0.0,120.4,484.1,101110,1,0
1.0,96.975,382.8,1100,0,1
1.0,101.6,382.8,1100,0,1
1.0,99.775,399.1,101111,0,1
1.0,94.25,377.0,101111,0,1
